"","hostile_offline","hostile_offline1","hostile_offline2","hostile_offline3","hostile_offline4","hostile_online","hostile_online1","hostile_online2","hostile_online3","hostile_online4","hostile_online5","hostile_online6","talk_offline","talk_offline1","talk_offline2","talk_offline3","talk_offline4","talk_offline5","talk_online","talk_online1","talk_online2","talk_online3","talk_online4","talk_online5","tone_online4","tone_online5","tone_online6","tone_online1","tone_online2","tone_online3","tone_online_neg","tone_online_pos","tone_offline4","tone_offline5","tone_offline6","tone_offline1","tone_offline2","tone_offline3","tone_offline_neg","tone_offline_pos","conflict_all_online","conflict_all_offline","conflict_online1","conflict_online2","conflict_online3","conflict_online4","conflict_online5","conflict_online6","conflict_online7","conflict_online8","conflict_offline1","conflict_offline2","conflict_offline3","conflict_offline4","conflict_offline5","conflict_offline6","conflict_offline7","conflict_offline8","offended_offline1","offended_offline2","offended_offline3","offended_online1","offended_online2","offended_online3","part_online","part_offline","ders","sdrt","aggression","ders1","ders2","ders3","ders4","ders5","ders6","ders7","ders8","ders9","ders10","ders11","ders12","sdrt1","sdrt2","sdrt3","sdrt4","sdrt5","sdrt6","sdrt7","sdrt8","sdrt9","sdrt10","sdrt11","sdrt12","sdrt13","sdrt14","aggression1","aggression2","aggression3","aggression4","aggression5","aggression6","aggression7","aggression8","aggression9","aggression10","aggression11","aggression12","female","age","age_year","highered","income","pid","Party_red","Party_other"
"197",0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.333333333333333,0.166666666666667,0,0,0,0.233333333333333,0.5,0.166666666666667,0,0.333333333333333,0.166666666666667,1,1,1,0.333333333333333,0.166666666666667,0.166666666666667,1,0.222222222222222,0,0.333333333333333,0,0.666666666666667,0.833333333333333,0.666666666666667,0.111111111111111,0.722222222222222,0.125,0.208333333333333,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0,0,0.833333333333333,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.125,0.0595238095238095,0.166666666666667,0,0,0.166666666666667,0,0.166666666666667,0,0.333333333333333,0,0,0,0,0.833333333333333,0.166666666666667,0,0,0,0,0,0.166666666666667,0.166666666666667,0,0,0,0.166666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,0.666666666666667,0.166666666666667,0.333333333333333,0,0,0,0,0.365853658536585,35,1,0.454545454545455,"Other",0,1
"198",0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0.166666666666667,0.166666666666667,0.5,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.166666666666667,0.666666666666667,0.416666666666667,0.4375,0,0.5,0.333333333333333,0,0,0.833333333333333,0.666666666666667,1,0,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.833333333333333,0.833333333333333,1,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0.416666666666667,0.25,0.0694444444444445,0.119047619047619,0.166666666666667,0,0,0.166666666666667,0,0,0,0.166666666666667,0,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0,0,0,0,0.5,0.166666666666667,0.166666666666667,0,0,0,0.166666666666667,0.333333333333333,0.166666666666667,0,0.333333333333333,0,0,0,0.166666666666667,0.666666666666667,0,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0,0.48780487804878,40,1,0.272727272727273,"Blue_block",0,0
"199",0,0,0,0,0,0,0,0,0,0,0,0,0.133333333333333,0.166666666666667,0.5,0,0,0,0.166666666666667,0.333333333333333,0.5,0,0,0,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,0,0.333333333333333,1,1,1,0.222222222222222,1,0.166666666666667,0.291666666666667,0.166666666666667,0.5,0.166666666666667,0.166666666666667,0.166666666666667,0,0,NA,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,1,0.5,0,0,0,0,0,0.166666666666667,1,0.5,0.5,0.0138888888888889,0.166666666666667,0.125,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0.166666666666667,0.166666666666667,0,0,0.666666666666667,0.166666666666667,0.666666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0,0,0,0.333333333333333,0.333333333333333,0.166666666666667,0,0.333333333333333,0,0,0.24390243902439,30,1,0.454545454545455,"Red_block",1,0
"200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.833333333333333,1,0.5,0.166666666666667,0.5,0.944444444444445,0.388888888888889,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,0,0.166666666666667,0.166666666666667,NA,0.166666666666667,NA,NA,0.166666666666667,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0.833333333333333,0.0833333333333333,0.166666666666667,0.0555555555555555,0.12962962962963,0.259259259259259,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0.166666666666667,NA,NA,NA,0,0,0,0,0,NA,0,0,1,NA,0,0,0,0,0,NA,NA,0.333333333333333,0,NA,1,1,0,0.121951219512195,25,0,0.0909090909090909,"Other",0,1
"201",0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.166666666666667,0.333333333333333,0.5,0.5,0.5,0.0333333333333333,0,0,0.166666666666667,0,0,0.833333333333333,0.833333333333333,0.833333333333333,0.166666666666667,0.333333333333333,0,0.833333333333333,0.166666666666667,0.333333333333333,0.166666666666667,0.5,0.666666666666667,0.666666666666667,0.5,0.333333333333333,0.611111111111111,0,0.333333333333333,0,0,0,0,0,NA,NA,NA,0,0,0,0.166666666666667,0.166666666666667,NA,1,1,0,0,0,0.166666666666667,0.166666666666667,0.5,0.166666666666667,0.5,0.305555555555556,0.0972222222222222,0.416666666666667,0,0.5,0.5,0,0,0.166666666666667,0.5,0,0.833333333333333,1,0,0.166666666666667,0.166666666666667,0,0,0.333333333333333,0,NA,0.166666666666667,0.166666666666667,0,0,0,0.166666666666667,NA,0.166666666666667,0,0.666666666666667,0,0,0,1,0.833333333333333,0.166666666666667,0.833333333333333,0.5,0.5,0.5,0,0.365853658536585,35,1,0.272727272727273,NA,NA,NA
"202",0,0,0,NA,0,0,0,0,0,0,0,0,0.2,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.133333333333333,0.166666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.666666666666667,0.5,0.333333333333333,0.5,0.666666666666667,0.5,0.5,0.555555555555555,0.266666666666667,0.0833333333333333,NA,0.166666666666667,NA,NA,0.166666666666667,1,0,0,NA,0.166666666666667,0.166666666666667,NA,0.166666666666667,0,0,0,0,0.166666666666667,0.166666666666667,0,NA,0.166666666666667,0.0833333333333333,0.166666666666667,0.0972222222222222,0.19047619047619,0.194444444444444,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0,0.166666666666667,0.166666666666667,0,0,0.166666666666667,0.166666666666667,0.333333333333333,0,0,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0,0.333333333333333,0.166666666666667,0,0,0,0.666666666666667,0.666666666666667,0.166666666666667,0.333333333333333,0,0,0,1,61,1,0.272727272727273,"Red_block",1,0
"203",0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.333333333333333,0.5,0.5,0.666666666666667,0.5,0.5,0.444444444444444,0.555555555555555,0.479166666666667,0.479166666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,1,1,1,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,1,1,1,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.513888888888889,0.595238095238095,0.555555555555555,0.5,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.333333333333333,0.5,0.5,0.5,0.5,0.333333333333333,0.666666666666667,0.5,0.5,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.5,0.666666666666667,0.833333333333333,0.5,0.5,0.5,0.5,0.666666666666667,0.5,0.5,0.5,0.5,0.5,0.5,0.666666666666667,0.666666666666667,0.666666666666667,1,0.121951219512195,25,1,0.818181818181818,"Blue_block",0,0
"204",0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.479166666666667,0.479166666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,1,1,1,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,1,1,1,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.666666666666667,0.666666666666667,0.555555555555555,0.595238095238095,0.583333333333333,0.666666666666667,0.5,0.666666666666667,0.5,0.666666666666667,0.5,0.5,0.5,0.5,0.5,0.666666666666667,0.5,0.666666666666667,0.5,0.666666666666667,0.833333333333333,0.5,0.666666666666667,0.5,0.5,0.5,0.666666666666667,0.5,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.5,0.666666666666667,0.5,0.666666666666667,0.666666666666667,0.5,0.666666666666667,0.5,0.666666666666667,0.5,1,0.121951219512195,25,1,0.727272727272727,"Red_block",1,0
"205",0.0555555555555555,0.166666666666667,0,NA,0,0,0,0,0,0,0,0,0.111111111111111,0.166666666666667,0.166666666666667,0,NA,NA,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.666666666666667,0.5,0.166666666666667,0.444444444444444,0.166666666666667,0,0,1,1,NA,0.0555555555555555,1,0,0.0476190476190476,NA,NA,NA,0,NA,0,0,0,0,0.166666666666667,NA,0,0.166666666666667,0,0,0,0,0,0,0.166666666666667,NA,NA,0.25,0.166666666666667,0.319444444444444,0.348484848484848,0.272727272727273,0.166666666666667,0.666666666666667,0.666666666666667,0.5,0.166666666666667,0.166666666666667,0.833333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,0,0.666666666666667,0,0,NA,0.666666666666667,0,NA,NA,0.166666666666667,0.5,0.666666666666667,1,0.166666666666667,1,0.166666666666667,0.333333333333333,0,NA,0.166666666666667,0.333333333333333,0.333333333333333,0.166666666666667,0,0.333333333333333,0,0.24390243902439,30,1,0.818181818181818,"Red_block",1,0
"206",0,0,0,NA,0,0.0333333333333333,0,0,0,0.166666666666667,NA,0,0.466666666666667,1,0.333333333333333,0.166666666666667,0.333333333333333,0.5,0.366666666666667,0,0.5,0.5,0.5,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.5,0.333333333333333,0.666666666666667,0.444444444444444,0.666666666666667,0.333333333333333,0.5,0.666666666666667,0.5,0.5,0.5,0.555555555555555,0.523809523809524,0.5,NA,0.5,0.5,0.333333333333333,0.5,0.833333333333333,0,1,0.166666666666667,0.5,0.5,0,0.333333333333333,1,0.833333333333333,0.666666666666667,0,0,0.166666666666667,0.5,0.5,0.5,1,0.75,0.3,0.102564102564103,0.319444444444444,0.166666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.166666666666667,NA,0.666666666666667,0.166666666666667,0.166666666666667,NA,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0,0,0,NA,0.333333333333333,0,0,0,0.166666666666667,0.5,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0,0,0.833333333333333,0.333333333333333,0.166666666666667,0.666666666666667,0.333333333333333,0.166666666666667,0.666666666666667,1,0.48780487804878,40,0,0.363636363636364,"Red_block",1,0
"207",0.0416666666666667,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0.4,0.5,0.5,0.166666666666667,0.5,0.333333333333333,0.3,0.333333333333333,0.333333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0.5,0.833333333333333,0.5,0.555555555555555,0.611111111111111,0.333333333333333,0.5,0.166666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0.5,0.541666666666667,0.166666666666667,0.5,0.333333333333333,0.333333333333333,0.166666666666667,0.666666666666667,1,0.833333333333333,0.5,0.5,0.166666666666667,0.5,0.166666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.166666666666667,0.333333333333333,0.5,0.333333333333333,0.5,0.541666666666667,0.243589743589744,0.458333333333333,0.833333333333333,0.5,0.666666666666667,0.333333333333333,0.5,0.166666666666667,1,0.166666666666667,0.666666666666667,0.833333333333333,0.333333333333333,0.5,0.166666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,0.666666666666667,NA,0.166666666666667,0.166666666666667,0,0.333333333333333,0.166666666666667,0,1,0.5,0.166666666666667,0.666666666666667,0.166666666666667,0,0.5,0.333333333333333,0.333333333333333,0.5,0.5,0.833333333333333,1,0,0.609756097560976,45,1,0.0909090909090909,"Blue_block",0,0
"208",0.333333333333333,0.333333333333333,0.666666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0,0.5,0.5,0.333333333333333,0.5,0.166666666666667,0.266666666666667,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0.4,0.5,0.5,0.333333333333333,0.166666666666667,0.5,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0,0.333333333333333,0.277777777777778,0.166666666666667,0.333333333333333,0,0.166666666666667,0,0.666666666666667,0,0.166666666666667,0.222222222222222,0.375,0.404761904761905,0.5,0.333333333333333,0.166666666666667,0,0.166666666666667,0.5,0.666666666666667,0.666666666666667,0,0.5,0.166666666666667,0.166666666666667,0.5,NA,0.666666666666667,0.833333333333333,0.666666666666667,0.333333333333333,0.166666666666667,0.5,0.333333333333333,0.5,0.25,0.25,0.263888888888889,0.551282051282051,0.348484848484848,0.666666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0.166666666666667,0.666666666666667,0,0.166666666666667,1,0.5,0.833333333333333,0.166666666666667,0.166666666666667,0.666666666666667,0.5,0.666666666666667,0.666666666666667,0.5,0.333333333333333,0.333333333333333,0.833333333333333,NA,0.666666666666667,NA,0.333333333333333,0,0.166666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0,0.666666666666667,0.333333333333333,0.333333333333333,1,0.24390243902439,30,0,0.272727272727273,"Blue_block",0,0
"209",0,0,0,0,0,0,0,0,0,0,NA,0,0.333333333333333,0.5,0.166666666666667,0.166666666666667,0.5,0.333333333333333,0.266666666666667,0.166666666666667,0.166666666666667,0.5,0.166666666666667,0.333333333333333,1,1,1,0,0.166666666666667,0.5,1,0.222222222222222,0.333333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.5,0.277777777777778,0.5,0.277777777777778,0.375,0.333333333333333,0.166666666666667,0.333333333333333,0.166666666666667,0,0.666666666666667,NA,NA,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,1,0.666666666666667,0.5,0,0,0.166666666666667,0,0,0.5,0.5,0.333333333333333,0.152777777777778,0.154761904761905,0.486111111111111,0,0,0.166666666666667,0.166666666666667,0.666666666666667,0.166666666666667,0.666666666666667,0,0,0,0,0,0.166666666666667,0.166666666666667,0,0.166666666666667,0,0.5,0.166666666666667,0.333333333333333,0,0,0,0.166666666666667,0.333333333333333,0.166666666666667,0.5,0.5,0,0.166666666666667,0.666666666666667,0.5,1,1,0.5,0.666666666666667,0.166666666666667,0.166666666666667,0,0.24390243902439,30,0,0,"Other",0,1
"210",0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.166666666666667,0.333333333333333,0,0.333333333333333,0.166666666666667,0.1,0.166666666666667,0.166666666666667,0,0.166666666666667,0,0.666666666666667,0.833333333333333,0.666666666666667,0.166666666666667,0.166666666666667,0.5,0.722222222222222,0.277777777777778,0.666666666666667,0.5,NA,0.5,NA,0.666666666666667,0.583333333333333,0.583333333333333,0.380952380952381,0.428571428571429,0,0.333333333333333,0.333333333333333,0.166666666666667,0,1,0.833333333333333,NA,0.166666666666667,0.333333333333333,0.333333333333333,0,0.166666666666667,1,1,NA,0.166666666666667,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0.25,0.333333333333333,0.5,0.0897435897435898,0.263888888888889,0.166666666666667,0.666666666666667,NA,0.5,0.166666666666667,0.833333333333333,1,0.166666666666667,0.166666666666667,0.5,1,0.333333333333333,0.166666666666667,0,0,0,0,NA,0.166666666666667,0.166666666666667,0,0,0,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.666666666666667,0,0,0.666666666666667,0,0.166666666666667,0.5,0.166666666666667,0.166666666666667,0.5,0.166666666666667,0,0.731707317073171,50,1,0.0909090909090909,"Red_block",1,0
"211",0,0,0,0,0,0,0,0,0,0,0,0,0.266666666666667,0.166666666666667,0.5,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0,1,0.5,1,0.166666666666667,0.166666666666667,0.166666666666667,0.833333333333333,0.166666666666667,0.333333333333333,0,0.166666666666667,1,1,1,0.166666666666667,1,0.5,0.5,NA,0.5,0.666666666666667,0.5,0.333333333333333,NA,NA,NA,0.166666666666667,0.5,0.333333333333333,0.333333333333333,0.333333333333333,0.833333333333333,0.666666666666667,0.833333333333333,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0.833333333333333,0.416666666666667,0.666666666666667,0.597222222222222,0.44047619047619,0.319444444444444,0.666666666666667,0.666666666666667,0.5,0,1,1,1,0,1,0.333333333333333,0,1,0.666666666666667,0.166666666666667,0.166666666666667,0.5,0.5,0.166666666666667,0.5,0.5,0.166666666666667,0.666666666666667,0,0.166666666666667,1,1,0.333333333333333,0.666666666666667,0,0,0,0.166666666666667,0.666666666666667,0.166666666666667,0,0.5,0.666666666666667,0.666666666666667,1,0.24390243902439,30,0,0.545454545454545,"Red_block",1,0
"212",0,0,0,0,0,0,0,0,0,0,0,0,0.566666666666667,0.833333333333333,0.666666666666667,0.166666666666667,0.666666666666667,0.5,0.466666666666667,0.5,0.5,0.333333333333333,0.5,0.5,0.5,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.666666666666667,0.611111111111111,0.777777777777778,0,0.166666666666667,0,0.833333333333333,0.833333333333333,0.666666666666667,0.0555555555555555,0.777777777777778,0.520833333333333,0.479166666666667,0.166666666666667,0.5,0.5,0.166666666666667,0.333333333333333,0.5,1,1,0.166666666666667,0.333333333333333,0.5,0.166666666666667,0.166666666666667,0.666666666666667,0.833333333333333,1,0,0,0,0.166666666666667,0.333333333333333,0.333333333333333,0.75,0.833333333333333,0.236111111111111,0.273809523809524,0.361111111111111,0.166666666666667,0,0.333333333333333,0.166666666666667,0.166666666666667,0,0.333333333333333,0.166666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.166666666666667,0.5,0.166666666666667,0,0.166666666666667,0.166666666666667,0.833333333333333,0.5,0.333333333333333,0.333333333333333,0.166666666666667,0,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0,0.166666666666667,0.166666666666667,1,0.833333333333333,0.333333333333333,0.833333333333333,0.166666666666667,0,0.333333333333333,1,0.609756097560976,45,1,0.727272727272727,"Blue_block",0,0
"213",0.583333333333333,0.5,0.5,0.666666666666667,0.666666666666667,0.444444444444444,0.666666666666667,0.5,0.666666666666667,0.333333333333333,0.166666666666667,0.333333333333333,0.566666666666667,0.5,0.5,0.5,0.666666666666667,0.666666666666667,0.3,0.333333333333333,0.333333333333333,0.5,0.166666666666667,0.166666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.5,0.5,0.722222222222222,0.611111111111111,0.666666666666667,0.333333333333333,0.666666666666667,0.5,0.666666666666667,0.5,0.555555555555555,0.555555555555555,0.541666666666667,0.583333333333333,0.5,0.666666666666667,0.833333333333333,0.5,0.5,0.5,0.5,0.333333333333333,0.666666666666667,0.5,0.666666666666667,0.666666666666667,0.5,0.5,0.5,0.666666666666667,0.5,0.666666666666667,0.666666666666667,0.5,0.333333333333333,0.166666666666667,0.333333333333333,0.416666666666667,0.763888888888889,0.583333333333333,0.736111111111111,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.5,0.666666666666667,0.5,0.5,0.5,0.666666666666667,0.5,0.666666666666667,0.333333333333333,0.833333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,1,0.24390243902439,30,1,0.636363636363636,"Red_block",1,0
"214",0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.333333333333333,0.166666666666667,0,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0.833333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.722222222222222,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0.666666666666667,0.666666666666667,0.5,0.222222222222222,0.611111111111111,0.305555555555556,0.3125,0,0.333333333333333,0.333333333333333,0,0.166666666666667,NA,1,NA,0.166666666666667,0.166666666666667,0.166666666666667,0,0,1,1,0,0,0,0,0.166666666666667,0,0.166666666666667,0.166666666666667,0.25,0.652777777777778,0.0952380952380952,0.347222222222222,1,0.666666666666667,0.833333333333333,0.666666666666667,0.666666666666667,0.333333333333333,1,0.5,0.333333333333333,0.5,0.666666666666667,0.666666666666667,0.166666666666667,0,0,0,0,0.166666666666667,0.166666666666667,0.333333333333333,0,0.166666666666667,0,0.166666666666667,0,0.166666666666667,0.666666666666667,0.666666666666667,0.5,0,0,0.166666666666667,0.166666666666667,0,0.333333333333333,0.5,0.666666666666667,0.5,1,0.609756097560976,45,1,0.909090909090909,"Blue_block",0,0
"215",0.25,0.166666666666667,0.333333333333333,0.166666666666667,0.333333333333333,0.638888888888889,0.666666666666667,0.666666666666667,0.333333333333333,0.833333333333333,0.666666666666667,0.666666666666667,0.5,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0.5,0.566666666666667,0.166666666666667,0.333333333333333,0.833333333333333,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.333333333333333,0.333333333333333,0.166666666666667,0.666666666666667,0.666666666666667,0.388888888888889,0.166666666666667,0.333333333333333,0.166666666666667,0.666666666666667,1,1,0.222222222222222,0.888888888888889,0.645833333333333,0.6875,0.666666666666667,0.666666666666667,1,0.833333333333333,0.5,0.333333333333333,0.333333333333333,0.833333333333333,0.833333333333333,0.333333333333333,0.666666666666667,0.666666666666667,1,0.5,0.5,1,0,0,0,0,0,0,1,1,0.666666666666667,0.423076923076923,0.430555555555556,0,0,0.833333333333333,1,0.5,1,1,0.666666666666667,1,1,1,0,0.166666666666667,0,1,0.166666666666667,0.166666666666667,0.333333333333333,NA,0.166666666666667,0.333333333333333,0.5,0.666666666666667,0,1,1,0.166666666666667,0.833333333333333,0,0,0,0,1,1,1,0.666666666666667,0.166666666666667,0.333333333333333,1,0.365853658536585,35,1,0.454545454545455,"Red_block",1,0
"216",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0.1,0.333333333333333,0.166666666666667,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.5,0.666666666666667,0.388888888888889,0.333333333333333,0.5,0.333333333333333,0.5,0.333333333333333,0.5,0.388888888888889,0.444444444444444,0.222222222222222,0.428571428571429,0,0.333333333333333,0,0,0,1,NA,NA,NA,0.333333333333333,0.333333333333333,0.333333333333333,0,1,1,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0.666666666666667,0.166666666666667,0.166666666666667,0.277777777777778,0.19047619047619,0.196969696969697,0.166666666666667,0.5,0.5,0.166666666666667,0.166666666666667,0,0.666666666666667,0.166666666666667,0.5,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0,0,0.166666666666667,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0.166666666666667,0.5,0.166666666666667,0.166666666666667,0.833333333333333,0,0.166666666666667,0,NA,0.333333333333333,0.166666666666667,0,0,0,0.5,0,0.24390243902439,30,1,NA,"Other",0,1
"217",0,0,0,0,0,0,0,0,0,0,0,0,0.266666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0.833333333333333,0.833333333333333,0.833333333333333,0.333333333333333,0.5,0.166666666666667,0.833333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0.333333333333333,0.5,0.5,0.444444444444444,0.444444444444444,0.625,0.479166666666667,0.166666666666667,0.833333333333333,0.666666666666667,0.166666666666667,0.333333333333333,0.833333333333333,1,1,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,1,1,1,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.666666666666667,0.5,0.416666666666667,0.5,0.428571428571429,0.263888888888889,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,NA,0.166666666666667,0.666666666666667,0.5,0.5,0.166666666666667,0.666666666666667,0.5,0,0.333333333333333,0,0.666666666666667,0.5,0.666666666666667,1,0.666666666666667,0.5,0,0,0.166666666666667,1,0.5,0.166666666666667,0.666666666666667,0,0,0,0,0.666666666666667,0.333333333333333,0.333333333333333,0.5,0.333333333333333,0.166666666666667,0,0.121951219512195,25,0,NA,"Other",0,1
